run_id,timestamp,asset,signal,source,side,entry_price,exit_price,expected_fill,shadow_fill,pnl,pnl_bps,duration,regime
,2026-04-24T02:43:54.988343,BTC,Mean Reversion,paper,long,78377.51,78380.99,78377.51,78377.51,0.44,0.4,2529,low_vol
,2026-04-24T02:43:54.988923,BTC,Mean Reversion,shadow,long,78445.57,78359.63,78383.14,78445.57,-20.96,-111.0,3469,low_vol
,2026-04-24T02:44:01.061469,ETH,Mean Reversion,paper,short,2329.65,2329.26,2329.65,2329.65,1.71,1.7,2013,trending
,2026-04-24T02:44:01.061854,ETH,Mean Reversion,shadow,short,2329.35,2329.97,2329.28,2329.35,-12.66,-102.7,1675,trending
,2026-04-24T02:44:27.439651,ETH,Mean Reversion,paper,short,2330.25,2329.93,2330.25,2330.25,1.34,1.3,512,trending
,2026-04-24T02:44:27.440341,ETH,Mean Reversion,shadow,short,2330.33,2330.74,2330.05,2330.33,-11.8,-101.8,1029,trending
,2026-04-24T02:44:45.629013,BTC,Mean Reversion,paper,long,78440.74,78432.67,78440.74,78440.74,-1.03,-1.0,1337,low_vol
,2026-04-24T02:44:45.629723,BTC,Mean Reversion,shadow,long,78486.45,78414.63,78438.17,78486.45,-19.15,-109.2,2059,low_vol
,2026-04-24T02:44:47.655645,ETH,Mean Reversion,paper,short,2329.96,2330.71,2329.96,2329.96,-3.21,-3.2,1597,trending
,2026-04-24T02:44:47.656333,ETH,Mean Reversion,shadow,short,2330.51,2331.07,2330.38,2330.51,-12.41,-102.4,1789,trending
,2026-04-24T02:45:07.905929,ETH,Mean Reversion,paper,long,2331.03,2331.58,2331.03,2331.03,2.39,2.4,3541,high_vol
,2026-04-24T02:45:07.906613,ETH,Mean Reversion,shadow,long,2332.69,2330.45,2331.14,2332.69,-19.62,-109.6,378,high_vol
,2026-04-24T02:45:22.088082,ETH,Mean Reversion,paper,short,2330.85,2331.27,2330.85,2330.85,-1.82,-1.8,2384,trending
,2026-04-24T02:45:22.088713,ETH,Mean Reversion,shadow,short,2331.01,2331.75,2331.06,2331.01,-13.18,-103.2,3401,trending
,2026-04-24T02:45:34.232224,BTC,Mean Reversion,paper,short,78456.44,78443.47,78456.44,78456.44,1.65,1.7,1608,high_vol
,2026-04-24T02:45:34.233026,BTC,Mean Reversion,shadow,short,78468.75,78480.52,78456.99,78468.75,-11.5,-101.5,1388,high_vol
,2026-04-24T02:45:36.261342,ETH,Mean Reversion,paper,short,2330.98,2331.48,2330.98,2330.98,-2.15,-2.1,291,high_vol
,2026-04-24T02:45:36.261971,ETH,Mean Reversion,shadow,short,2331.62,2331.87,2331.18,2331.62,-11.08,-101.1,2967,high_vol
,2026-04-24T02:46:10.655483,BTC,Mean Reversion,paper,long,78426.16,78449.32,78426.16,78426.16,2.95,3.0,2814,ranging
,2026-04-24T02:46:10.657082,BTC,Mean Reversion,shadow,long,78486.0,78410.13,78433.66,78486.0,-19.67,-109.7,2742,ranging
,2026-04-24T02:46:14.712047,BTC,Mean Reversion,paper,short,78425.46,78434.85,78425.46,78425.46,-1.2,-1.2,2896,high_vol
,2026-04-24T02:46:14.712704,BTC,Mean Reversion,shadow,short,78432.36,78453.53,78430.01,78432.36,-12.7,-102.7,1019,high_vol
,2026-04-24T02:46:30.931513,ETH,Mean Reversion,paper,short,2329.81,2329.82,2329.81,2329.81,-0.05,-0.0,1196,ranging
,2026-04-24T02:46:30.932118,ETH,Mean Reversion,shadow,short,2330.27,2330.91,2330.22,2330.27,-12.77,-102.8,2409,ranging
,2026-04-24T02:46:39.035568,ETH,Mean Reversion,paper,long,2330.2,2329.83,2330.2,2330.2,-1.62,-1.6,2349,low_vol
,2026-04-24T02:46:39.035981,ETH,Mean Reversion,shadow,long,2331.52,2329.23,2329.93,2331.52,-19.84,-109.8,734,low_vol
,2026-04-24T02:46:45.111630,ETH,Mean Reversion,paper,long,2330.07,2329.83,2330.07,2330.07,-1.03,-1.0,496,low_vol
,2026-04-24T02:46:45.113372,ETH,Mean Reversion,shadow,long,2331.01,2329.14,2329.84,2331.01,-18.05,-108.0,299,low_vol
,2026-04-24T02:46:47.139717,BTC,Mean Reversion,paper,long,78410.77,78411.93,78410.77,78410.77,0.15,0.1,617,trending
,2026-04-24T02:46:47.140418,BTC,Mean Reversion,shadow,long,78483.94,78400.28,78423.8,78483.94,-20.66,-110.7,3395,trending
,2026-04-24T02:46:51.195814,BTC,Mean Reversion,paper,long,78424.1,78434.51,78424.1,78424.1,1.33,1.3,191,ranging
,2026-04-24T02:46:51.196471,BTC,Mean Reversion,shadow,long,78476.61,78401.66,78425.19,78476.61,-19.55,-109.6,2267,ranging
,2026-04-24T02:47:01.331336,ETH,Mean Reversion,paper,short,2329.8,2329.74,2329.8,2329.8,0.27,0.3,2754,ranging
,2026-04-24T02:47:01.331832,ETH,Mean Reversion,shadow,short,2330.08,2330.68,2329.98,2330.08,-12.56,-102.6,1854,ranging
,2026-04-24T02:47:19.538497,BTC,Mean Reversion,paper,long,78418.39,78431.32,78418.39,78418.39,1.65,1.6,1112,ranging
,2026-04-24T02:47:19.538909,BTC,Mean Reversion,shadow,long,78471.86,78394.08,78417.61,78471.86,-19.91,-109.9,3181,ranging
,2026-04-24T02:47:29.622215,ETH,Mean Reversion,paper,short,2330.15,2330.19,2330.15,2330.15,-0.18,-0.2,934,low_vol
,2026-04-24T02:47:29.623034,ETH,Mean Reversion,shadow,short,2329.74,2330.54,2329.85,2329.74,-13.46,-103.5,1216,low_vol
,2026-04-24T02:48:26.236275,BTC,Mean Reversion,paper,short,78360.37,78374.84,78360.37,78360.37,-1.85,-1.8,2980,high_vol
,2026-04-24T02:48:26.237031,BTC,Mean Reversion,shadow,short,78367.81,78397.72,78374.21,78367.81,-13.82,-103.8,775,high_vol
,2026-04-24T02:48:28.296914,ETH,Mean Reversion,paper,long,2328.2,2328.4,2328.2,2328.2,0.85,0.8,2502,ranging
,2026-04-24T02:48:28.297750,ETH,Mean Reversion,shadow,long,2329.91,2327.91,2328.61,2329.91,-18.62,-108.6,546,ranging
,2026-04-24T02:48:48.559933,ETH,Mean Reversion,paper,long,2328.38,2327.97,2328.38,2328.38,-1.76,-1.8,940,trending
,2026-04-24T02:48:48.560542,ETH,Mean Reversion,shadow,long,2329.87,2327.51,2328.2,2329.87,-20.16,-110.2,103,trending
,2026-04-24T02:48:56.666068,ETH,Mean Reversion,paper,short,2327.78,2328.35,2327.78,2327.78,-2.44,-2.4,652,trending
,2026-04-24T02:48:56.666860,ETH,Mean Reversion,shadow,short,2328.55,2328.89,2328.19,2328.55,-11.48,-101.5,1735,trending
,2026-04-24T02:49:04.781270,BTC,Mean Reversion,paper,short,78363.78,78389.37,78363.78,78363.78,-3.26,-3.3,412,high_vol
,2026-04-24T02:49:04.781951,BTC,Mean Reversion,shadow,short,78372.65,78397.71,78374.2,78372.65,-13.2,-103.2,121,high_vol
,2026-04-24T02:49:10.871088,ETH,Mean Reversion,paper,long,2328.67,2328.55,2328.67,2328.67,-0.54,-0.5,476,high_vol
,2026-04-24T02:49:10.871749,ETH,Mean Reversion,shadow,long,2330.66,2328.31,2329.01,2330.66,-20.06,-110.1,540,high_vol
,2026-04-24T02:49:23.043368,BTC,Mean Reversion,paper,short,78385.41,78392.64,78385.41,78385.41,-0.92,-0.9,1017,high_vol
,2026-04-24T02:49:23.043988,BTC,Mean Reversion,shadow,short,78386.28,78404.09,78380.58,78386.28,-12.27,-102.3,2732,high_vol
,2026-04-24T02:49:39.268173,BTC,Mean Reversion,paper,long,78392.45,78375.35,78392.45,78392.45,-2.18,-2.2,2367,high_vol
,2026-04-24T02:49:39.269373,BTC,Mean Reversion,shadow,long,78437.54,78354.48,78377.99,78437.54,-20.59,-110.6,3005,high_vol
,2026-04-24T02:50:32.061330,BTC,Mean Reversion,paper,long,78390.68,78393.37,78390.68,78390.68,0.34,0.3,2242,low_vol
,2026-04-24T02:50:32.062305,BTC,Mean Reversion,shadow,long,78440.92,78363.71,78387.23,78440.92,-19.84,-109.8,125,low_vol
,2026-04-24T02:51:13.537924,BTC,Mean Reversion,paper,short,78395.69,78396.37,78395.69,78395.69,-0.09,-0.1,1661,trending
,2026-04-24T02:51:13.546778,BTC,Mean Reversion,shadow,short,78403.77,78422.11,78398.6,78403.77,-12.34,-102.3,3506,trending
,2026-04-24T02:51:25.571517,ETH,Mean Reversion,paper,short,2324.79,2324.94,2324.79,2324.79,-0.64,-0.6,122,trending
,2026-04-24T02:51:25.573260,ETH,Mean Reversion,shadow,short,2325.53,2325.89,2325.19,2325.53,-11.52,-101.5,1711,trending
,2026-04-24T02:51:31.649524,BTC,Mean Reversion,paper,long,78308.76,78325.82,78308.76,78308.76,2.18,2.2,1261,ranging
,2026-04-24T02:51:31.650073,BTC,Mean Reversion,shadow,long,78361.58,78295.62,78319.11,78361.58,-18.42,-108.4,2999,ranging
,2026-04-24T02:51:39.741603,BTC,Mean Reversion,paper,long,78321.48,78326.9,78321.48,78321.48,0.69,0.7,1944,trending
,2026-04-24T02:51:39.743032,BTC,Mean Reversion,shadow,long,78384.99,78299.26,78322.76,78384.99,-20.94,-110.9,3214,trending
,2026-04-24T02:51:53.919253,BTC,Mean Reversion,paper,short,78348.3,78341.28,78348.3,78348.3,0.9,0.9,199,trending
,2026-04-24T02:51:53.919786,BTC,Mean Reversion,shadow,short,78336.15,78357.4,78333.89,78336.15,-12.71,-102.7,3125,trending
,2026-04-24T02:51:57.970130,BTC,Mean Reversion,paper,long,78293.64,78303.8,78293.64,78293.64,1.3,1.3,1219,ranging
,2026-04-24T02:51:57.970968,BTC,Mean Reversion,shadow,long,78370.09,78285.61,78309.11,78370.09,-20.78,-110.8,1798,ranging
,2026-04-24T02:52:10.120740,BTC,Mean Reversion,paper,short,78313.09,78314.7,78313.09,78313.09,-0.21,-0.2,926,high_vol
,2026-04-24T02:52:10.121440,BTC,Mean Reversion,shadow,short,78310.67,78326.92,78303.42,78310.67,-12.07,-102.1,2197,high_vol
,2026-04-24T02:52:16.195441,BTC,Mean Reversion,paper,long,78320.06,78313.46,78320.06,78320.06,-0.84,-0.8,1489,ranging
,2026-04-24T02:52:16.196122,BTC,Mean Reversion,shadow,long,78351.78,78285.61,78309.11,78351.78,-18.44,-108.4,1358,ranging
,2026-04-24T02:52:24.306900,BTC,Mean Reversion,paper,short,78307.56,78302.06,78307.56,78307.56,0.7,0.7,146,high_vol
,2026-04-24T02:52:24.307310,BTC,Mean Reversion,shadow,short,78309.17,78333.55,78310.05,78309.17,-13.11,-103.1,2159,high_vol
,2026-04-24T02:52:40.479054,ETH,Mean Reversion,paper,short,2323.19,2323.58,2323.19,2323.19,-1.68,-1.7,343,trending
,2026-04-24T02:52:40.479861,ETH,Mean Reversion,shadow,short,2323.77,2324.04,2323.35,2323.77,-11.19,-101.2,525,trending
,2026-04-24T02:52:58.683279,ETH,Mean Reversion,paper,short,2318.04,2318.26,2318.04,2318.04,-0.95,-1.0,3036,high_vol
,2026-04-24T02:52:58.684808,ETH,Mean Reversion,shadow,short,2318.71,2319.13,2318.43,2318.71,-11.81,-101.8,2928,high_vol
,2026-04-24T02:53:43.173604,ETH,Mean Reversion,paper,long,2320.21,2320.56,2320.21,2320.21,1.52,1.5,100,high_vol
,2026-04-24T02:53:43.174724,ETH,Mean Reversion,shadow,long,2321.98,2319.66,2320.36,2321.98,-19.98,-110.0,796,high_vol
,2026-04-24T02:53:45.199591,BTC,Mean Reversion,paper,short,78183.12,78211.54,78183.12,78183.12,-3.63,-3.6,1892,low_vol
,2026-04-24T02:53:45.200384,BTC,Mean Reversion,shadow,short,78194.04,78220.83,78197.38,78194.04,-13.43,-103.4,2728,low_vol
,2026-04-24T02:54:15.201806,BTC,Mean Reversion,paper,long,78149.26,78146.11,78149.26,78149.26,-0.4,-0.4,3146,low_vol
,2026-04-24T02:54:15.202786,BTC,Mean Reversion,shadow,long,78202.27,78136.85,78160.29,78202.27,-18.37,-108.4,3598,low_vol
,2026-04-24T02:54:19.267577,BTC,Mean Reversion,paper,short,78156.9,78167.88,78156.9,78156.9,-1.41,-1.4,3354,trending
,2026-04-24T02:54:19.268215,BTC,Mean Reversion,shadow,short,78168.9,78190.19,78166.74,78168.9,-12.72,-102.7,1805,trending
,2026-04-24T02:54:27.386703,BTC,Mean Reversion,paper,short,78164.72,78188.44,78164.72,78164.72,-3.03,-3.0,1383,trending
,2026-04-24T02:54:27.386888,BTC,Mean Reversion,shadow,short,78179.13,78203.21,78179.76,78179.13,-13.08,-103.1,382,trending
,2026-04-24T02:54:35.495611,ETH,Mean Reversion,paper,long,2320.84,2320.95,2320.84,2320.84,0.45,0.5,3551,ranging
,2026-04-24T02:54:35.496264,ETH,Mean Reversion,shadow,long,2322.06,2319.97,2320.67,2322.06,-18.98,-109.0,1303,ranging
,2026-04-24T02:55:18.134938,BTC,Mean Reversion,paper,short,78182.15,78172.82,78182.15,78182.15,1.19,1.2,3146,ranging
,2026-04-24T02:55:18.135776,BTC,Mean Reversion,shadow,short,78187.17,78198.71,78175.26,78187.17,-11.48,-101.5,3052,ranging
,2026-04-24T02:56:00.766381,ETH,Mean Reversion,paper,long,2320.64,2320.53,2320.64,2320.64,-0.46,-0.5,3397,low_vol
,2026-04-24T02:56:00.767101,ETH,Mean Reversion,shadow,long,2322.14,2320.06,2320.76,2322.14,-18.97,-109.0,3200,low_vol
,2026-04-24T02:56:21.092451,ETH,Mean Reversion,paper,long,2320.42,2320.95,2320.42,2320.42,2.27,2.3,2905,high_vol
,2026-04-24T02:56:21.093026,ETH,Mean Reversion,shadow,long,2322.07,2319.9,2320.6,2322.07,-19.35,-109.3,3145,high_vol
,2026-04-24T02:56:51.552110,ETH,Mean Reversion,paper,long,2319.69,2319.99,2319.69,2319.69,1.33,1.3,2456,low_vol
,2026-04-24T02:56:51.553693,ETH,Mean Reversion,shadow,long,2321.15,2319.19,2319.89,2321.15,-18.45,-108.5,2462,low_vol
,2026-04-24T02:56:57.653090,BTC,Mean Reversion,paper,long,78150.52,78136.63,78150.52,78150.52,-1.78,-1.8,1137,ranging
,2026-04-24T02:56:57.653924,BTC,Mean Reversion,shadow,long,78200.22,78116.94,78140.39,78200.22,-20.65,-110.6,756,ranging
,2026-04-24T02:57:38.225058,ETH,Mean Reversion,paper,short,2320.22,2319.91,2320.22,2320.22,1.31,1.3,2388,low_vol
,2026-04-24T02:57:38.225676,ETH,Mean Reversion,shadow,short,2320.27,2320.81,2320.11,2320.27,-12.31,-102.3,2422,low_vol
,2026-04-24T02:57:46.328905,ETH,Mean Reversion,paper,short,2320.27,2320.93,2320.27,2320.27,-2.85,-2.8,697,ranging
,2026-04-24T02:57:46.329772,ETH,Mean Reversion,shadow,short,2320.55,2321.25,2320.56,2320.55,-13.02,-103.0,1007,ranging
,2026-04-24T02:57:52.415155,ETH,Mean Reversion,paper,long,2321.07,2320.51,2321.07,2321.07,-2.43,-2.4,2634,ranging
,2026-04-24T02:57:52.415995,ETH,Mean Reversion,shadow,long,2322.48,2319.95,2320.64,2322.48,-20.89,-110.9,3301,ranging
,2026-04-24T02:58:00.539779,ETH,Mean Reversion,paper,long,2320.63,2320.72,2320.63,2320.63,0.39,0.4,1537,trending
,2026-04-24T02:58:00.540336,ETH,Mean Reversion,shadow,long,2322.55,2320.33,2321.03,2322.55,-19.54,-109.5,1599,trending
,2026-04-24T02:58:24.889744,ETH,Mean Reversion,paper,long,2321.29,2320.89,2321.29,2321.29,-1.71,-1.7,3172,trending
,2026-04-24T02:58:24.890323,ETH,Mean Reversion,shadow,long,2322.44,2320.15,2320.85,2322.44,-19.84,-109.8,1415,trending
,2026-04-24T02:58:33.013991,ETH,Mean Reversion,paper,long,2320.75,2321.09,2320.75,2320.75,1.49,1.5,3385,high_vol
,2026-04-24T02:58:33.014951,ETH,Mean Reversion,shadow,long,2322.4,2320.4,2321.1,2322.4,-18.64,-108.6,994,high_vol
,2026-04-24T02:58:57.360730,ETH,Mean Reversion,paper,long,2321.22,2321.09,2321.22,2321.22,-0.58,-0.6,3441,low_vol
,2026-04-24T02:58:57.362228,ETH,Mean Reversion,shadow,long,2322.9,2320.51,2321.2,2322.9,-20.3,-110.3,231,low_vol
,2026-04-24T02:58:59.388970,ETH,Mean Reversion,paper,long,2321.23,2320.56,2321.23,2321.23,-2.88,-2.9,1917,ranging
,2026-04-24T02:58:59.389700,ETH,Mean Reversion,shadow,long,2322.36,2320.31,2321.01,2322.36,-18.85,-108.9,774,ranging
,2026-04-24T03:00:14.559618,BTC,Mean Reversion,paper,long,78190.33,78186.66,78190.33,78190.33,-0.47,-0.5,1548,trending
,2026-04-24T03:00:14.560562,BTC,Mean Reversion,shadow,long,78244.92,78160.42,78183.88,78244.92,-20.8,-110.8,1066,trending
,2026-04-24T03:00:38.948226,BTC,Mean Reversion,paper,long,78196.02,78200.13,78196.02,78196.02,0.53,0.5,1047,trending
,2026-04-24T03:00:38.949036,BTC,Mean Reversion,shadow,long,78238.35,78164.74,78188.2,78238.35,-19.41,-109.4,1347,trending
,2026-04-24T03:00:53.096717,ETH,Mean Reversion,paper,long,2321.61,2320.87,2321.61,2321.61,-3.18,-3.2,1679,trending
,2026-04-24T03:00:53.098046,ETH,Mean Reversion,shadow,long,2322.71,2320.5,2321.2,2322.71,-19.5,-109.5,399,trending
,2026-04-24T03:00:59.179214,BTC,Mean Reversion,paper,long,78183.64,78174.88,78183.64,78183.64,-1.12,-1.1,3321,high_vol
,2026-04-24T03:00:59.179930,BTC,Mean Reversion,shadow,long,78221.73,78156.97,78180.42,78221.73,-18.28,-108.3,3344,high_vol
,2026-04-24T03:01:03.239415,ETH,Mean Reversion,paper,long,2320.76,2320.84,2320.76,2320.76,0.31,0.3,1634,trending
,2026-04-24T03:01:03.240163,ETH,Mean Reversion,shadow,long,2321.99,2320.02,2320.72,2321.99,-18.47,-108.5,1669,trending
,2026-04-24T03:01:54.058613,BTC,Mean Reversion,paper,short,78161.42,78152.38,78161.42,78161.42,1.16,1.2,1549,trending
,2026-04-24T03:01:54.060056,BTC,Mean Reversion,shadow,short,78179.99,78188.67,78165.23,78179.99,-11.11,-101.1,1485,trending
,2026-04-24T03:02:28.599675,ETH,Mean Reversion,paper,long,2319.8,2319.89,2319.8,2319.8,0.38,0.4,1902,high_vol
,2026-04-24T03:02:28.601187,ETH,Mean Reversion,shadow,long,2321.43,2319.42,2320.11,2321.43,-18.65,-108.6,2759,high_vol
,2026-04-24T03:02:46.844743,ETH,Mean Reversion,paper,short,2319.89,2319.89,2319.89,2319.89,0.04,0.0,1412,trending
,2026-04-24T03:02:46.845533,ETH,Mean Reversion,shadow,short,2320.45,2320.81,2320.11,2320.45,-11.55,-101.5,1280,trending
,2026-04-24T03:03:03.034912,BTC,Mean Reversion,paper,long,78150.69,78147.94,78150.69,78150.69,-0.35,-0.4,2412,ranging
,2026-04-24T03:03:03.035982,BTC,Mean Reversion,shadow,long,78209.36,78131.92,78155.36,78209.36,-19.9,-109.9,2865,ranging
,2026-04-24T03:03:07.087340,ETH,Mean Reversion,paper,short,2319.69,2319.92,2319.69,2319.69,-0.96,-1.0,3104,high_vol
,2026-04-24T03:03:07.087900,ETH,Mean Reversion,shadow,short,2320.15,2320.72,2320.03,2320.15,-12.46,-102.5,1499,high_vol
,2026-04-24T03:03:09.116227,ETH,Mean Reversion,paper,short,2319.67,2320.09,2319.67,2319.67,-1.77,-1.8,1024,trending
,2026-04-24T03:03:09.116709,ETH,Mean Reversion,shadow,short,2319.95,2320.72,2320.03,2319.95,-13.33,-103.3,1840,trending
,2026-04-24T03:03:19.276219,BTC,Mean Reversion,paper,long,78154.54,78158.75,78154.54,78154.54,0.54,0.5,3507,trending
,2026-04-24T03:03:19.276611,BTC,Mean Reversion,shadow,long,78191.69,78124.46,78147.9,78191.69,-18.6,-108.6,867,trending
,2026-04-24T03:03:25.361644,ETH,Mean Reversion,paper,long,2319.56,2319.76,2319.56,2319.56,0.86,0.9,3250,trending
,2026-04-24T03:03:25.362465,ETH,Mean Reversion,shadow,long,2321.2,2319.15,2319.85,2321.2,-18.85,-108.8,2818,trending
,2026-04-24T03:03:33.512308,BTC,Mean Reversion,paper,short,78139.9,78146.2,78139.9,78139.9,-0.81,-0.8,136,ranging
,2026-04-24T03:03:33.512859,BTC,Mean Reversion,shadow,short,78150.99,78169.44,78145.99,78150.99,-12.36,-102.4,2242,ranging
,2026-04-24T03:03:45.720946,ETH,Mean Reversion,paper,long,2319.7,2319.46,2319.7,2319.7,-1.03,-1.0,877,low_vol
,2026-04-24T03:03:45.721758,ETH,Mean Reversion,shadow,long,2321.06,2319.11,2319.81,2321.06,-18.41,-108.4,1040,low_vol
,2026-04-24T03:04:16.250557,BTC,Mean Reversion,paper,long,78126.11,78137.41,78126.11,78126.11,1.45,1.4,2823,high_vol
,2026-04-24T03:04:16.251269,BTC,Mean Reversion,shadow,long,78174.52,78102.76,78126.2,78174.52,-19.18,-109.2,3527,high_vol
,2026-04-24T03:04:20.319728,BTC,Mean Reversion,paper,long,78136.49,78136.55,78136.49,78136.49,0.01,0.0,2455,high_vol
,2026-04-24T03:04:20.320544,BTC,Mean Reversion,shadow,long,78209.03,78126.5,78149.95,78209.03,-20.55,-110.6,630,high_vol
,2026-04-24T03:04:26.425106,BTC,Mean Reversion,paper,long,78160.76,78142.21,78160.76,78160.76,-2.37,-2.4,3549,ranging
,2026-04-24T03:04:26.425919,BTC,Mean Reversion,shadow,long,78195.01,78126.5,78149.95,78195.01,-18.76,-108.8,337,ranging
,2026-04-24T03:04:28.462339,BTC,Mean Reversion,paper,long,78155.65,78138.48,78155.65,78155.65,-2.2,-2.2,1536,low_vol
,2026-04-24T03:04:28.463540,BTC,Mean Reversion,shadow,long,78202.75,78126.5,78149.95,78202.75,-19.75,-109.8,387,low_vol
,2026-04-24T03:04:38.621591,ETH,Mean Reversion,paper,short,2319.69,2319.51,2319.69,2319.69,0.78,0.8,598,trending
,2026-04-24T03:04:38.622438,ETH,Mean Reversion,shadow,short,2320.38,2320.65,2319.95,2320.38,-11.17,-101.2,2058,trending
,2026-04-24T03:05:40.474977,BTC,Mean Reversion,paper,long,78142.7,78143.85,78142.7,78142.7,0.15,0.1,1397,high_vol
,2026-04-24T03:05:40.475729,BTC,Mean Reversion,shadow,long,78189.66,78108.97,78132.4,78189.66,-20.32,-110.3,1233,high_vol
,2026-04-24T03:05:48.600591,ETH,Mean Reversion,paper,short,2318.99,2318.61,2318.99,2318.99,1.63,1.6,1778,ranging
,2026-04-24T03:05:48.601397,ETH,Mean Reversion,shadow,short,2318.99,2319.31,2318.61,2318.99,-11.39,-101.4,357,ranging
,2026-04-24T03:06:00.787685,ETH,Mean Reversion,paper,long,2318.47,2318.82,2318.47,2318.47,1.53,1.5,2415,ranging
,2026-04-24T03:06:00.788535,ETH,Mean Reversion,shadow,long,2319.84,2317.91,2318.61,2319.84,-18.32,-108.3,3079,ranging
,2026-04-24T03:06:41.359560,BTC,Mean Reversion,paper,short,78154.69,78154.11,78154.69,78154.69,0.07,0.1,220,low_vol
,2026-04-24T03:06:41.361040,BTC,Mean Reversion,shadow,short,78145.06,78163.98,78140.54,78145.06,-12.42,-102.4,1746,low_vol
,2026-04-24T03:06:45.416733,BTC,Mean Reversion,paper,short,78150.72,78123.6,78150.72,78150.72,3.47,3.5,1379,ranging
,2026-04-24T03:06:45.417315,BTC,Mean Reversion,shadow,short,78145.01,78160.13,78136.68,78145.01,-11.93,-101.9,2606,ranging
,2026-04-24T03:06:49.474502,BTC,Mean Reversion,paper,short,78132.07,78130.27,78132.07,78132.07,0.23,0.2,96,high_vol
,2026-04-24T03:06:49.475233,BTC,Mean Reversion,shadow,short,78125.22,78156.2,78132.76,78125.22,-13.97,-104.0,1677,high_vol
,2026-04-24T03:07:05.728125,ETH,Mean Reversion,paper,short,2319.78,2319.92,2319.78,2319.78,-0.6,-0.6,2697,low_vol
,2026-04-24T03:07:05.728823,ETH,Mean Reversion,shadow,short,2319.69,2320.58,2319.88,2319.69,-13.82,-103.8,2969,low_vol
,2026-04-24T03:10:21.724723,ETH,Mean Reversion,paper,short,2321.57,2321.39,2321.57,2321.57,0.8,0.8,3495,ranging
,2026-04-24T03:10:21.725052,ETH,Mean Reversion,shadow,short,2321.86,2322.51,2321.82,2321.86,-12.81,-102.8,3138,ranging
,2026-04-24T03:10:31.829635,BTC,Mean Reversion,paper,short,78207.81,78196.7,78207.81,78207.81,1.42,1.4,338,ranging
,2026-04-24T03:10:31.829971,BTC,Mean Reversion,shadow,short,78200.75,78222.12,78198.67,78200.75,-12.73,-102.7,1185,ranging
,2026-04-24T03:11:26.551500,ETH,Mean Reversion,paper,short,2320.49,2320.64,2320.49,2320.49,-0.66,-0.7,2193,high_vol
,2026-04-24T03:11:26.553083,ETH,Mean Reversion,shadow,short,2320.54,2321.34,2320.64,2320.54,-13.47,-103.5,1975,high_vol
,2026-04-24T03:11:28.574117,ETH,Mean Reversion,paper,long,2320.52,2320.79,2320.52,2320.52,1.17,1.2,3266,trending
,2026-04-24T03:11:28.574797,ETH,Mean Reversion,shadow,long,2322.04,2319.95,2320.64,2322.04,-19.0,-109.0,1041,trending
,2026-04-24T03:11:40.717003,BTC,Mean Reversion,paper,long,78170.21,78149.01,78170.21,78170.21,-2.71,-2.7,3497,low_vol
,2026-04-24T03:11:40.717760,BTC,Mean Reversion,shadow,long,78209.47,78132.38,78155.83,78209.47,-19.86,-109.9,2197,low_vol
,2026-04-24T03:11:46.791773,BTC,Mean Reversion,paper,long,78131.7,78151.41,78131.7,78131.7,2.52,2.5,2345,high_vol
,2026-04-24T03:11:46.792141,BTC,Mean Reversion,shadow,long,78192.3,78122.37,78145.82,78192.3,-18.94,-108.9,3016,high_vol
,2026-04-24T03:12:00.981153,BTC,Mean Reversion,paper,long,78135.18,78141.74,78135.18,78135.18,0.84,0.8,2012,high_vol
,2026-04-24T03:12:00.981981,BTC,Mean Reversion,shadow,long,78181.24,78115.38,78138.83,78181.24,-18.42,-108.4,1015,high_vol
,2026-04-24T03:12:09.087901,ETH,Mean Reversion,paper,short,2318.89,2318.82,2318.89,2318.89,0.29,0.3,61,low_vol
,2026-04-24T03:12:09.088396,ETH,Mean Reversion,shadow,short,2319.13,2319.97,2319.28,2319.13,-13.64,-103.6,2098,low_vol
,2026-04-24T03:12:15.159188,ETH,Mean Reversion,paper,long,2320.11,2320.24,2320.11,2320.11,0.56,0.6,1341,ranging
,2026-04-24T03:12:15.159964,ETH,Mean Reversion,shadow,long,2321.22,2319.3,2319.99,2321.22,-18.27,-108.3,3129,ranging
,2026-04-24T03:12:21.237026,BTC,Mean Reversion,paper,long,78155.01,78138.64,78155.01,78155.01,-2.09,-2.1,1177,trending
,2026-04-24T03:12:21.237836,BTC,Mean Reversion,shadow,long,78205.71,78120.59,78144.03,78205.71,-20.89,-110.9,2143,trending
,2026-04-24T03:12:33.404111,ETH,Mean Reversion,paper,long,2320.28,2319.51,2320.28,2320.28,-3.31,-3.3,2220,high_vol
,2026-04-24T03:12:33.404778,ETH,Mean Reversion,shadow,long,2321.23,2319.14,2319.84,2321.23,-19.01,-109.0,1046,high_vol
,2026-04-24T03:12:37.472154,BTC,Mean Reversion,paper,long,78153.53,78162.13,78153.53,78153.53,1.1,1.1,3312,ranging
,2026-04-24T03:12:37.472969,BTC,Mean Reversion,shadow,long,78190.27,78127.42,78150.87,78190.27,-18.04,-108.0,1962,ranging
,2026-04-24T03:13:09.974625,ETH,Mean Reversion,paper,long,2319.99,2320.51,2319.99,2319.99,2.22,2.2,2189,low_vol
,2026-04-24T03:13:09.975230,ETH,Mean Reversion,shadow,long,2322.11,2319.59,2320.28,2322.11,-20.84,-110.8,1380,low_vol
